ID_CORRELATIVO,TIPO_REQUERIMIENTO2,DICTAMEN,CODMES,PRODUCTO_SERVICIO_2,SUBMOTIVO_2
33008,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 125
8847,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 144
8847,Reclamo,PROCEDE PARCIAL,202406,Producto 18,Submotivo 67
8847,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
21397,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 125
54075,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 125
69747,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 125
32205,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 88
90901,Reclamo,PROCEDE TOTAL,202404,Producto 17,Submotivo 92
53907,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
94614,Reclamo,PROCEDE TOTAL,202403,Producto 07,Submotivo 125
78134,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 130
638,Reclamo,PROCEDE PARCIAL,202407,Producto 20,Submotivo 39
638,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 39
4910,Reclamo,PROCEDE TOTAL,202403,Producto 18,Submotivo 125
96013,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 43
96013,Reclamo,PROCEDE PARCIAL,202407,Producto 20,Submotivo 125
5379,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 88
5379,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
5379,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 156
5379,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
80590,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
23710,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
51674,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 83
49227,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 66
42267,Reclamo,PROCEDE TOTAL,202407,Producto 21,Submotivo 88
50721,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
50721,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 125
21200,Reclamo,PROCEDE TOTAL,202403,Producto 01,Submotivo 146
5034,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
71932,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 132
87521,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
70112,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 27
17271,Reclamo,PROCEDE TOTAL,202403,Producto 01,Submotivo 146
26202,Reclamo,NO PROCEDE,202403,Producto 07,Submotivo 125
41332,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
10507,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 144
71852,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
74833,Reclamo,NO PROCEDE,202403,Producto 07,Submotivo 125
58897,Reclamo,PROCEDE PARCIAL,201208,Producto 18,Submotivo 66
61225,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
40611,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
54067,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 140
12684,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
46332,Reclamo,NO PROCEDE,202403,Producto 17,Submotivo 89
2604,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
65336,Reclamo,PROCEDE TOTAL,202403,Producto 07,Submotivo 125
90291,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 157
46480,Reclamo,NO PROCEDE,202406,Producto 03,Submotivo 125
46480,Reclamo,NO PROCEDE,202404,Producto 03,Submotivo 125
64292,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 144
64292,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
64292,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 125
64292,Reclamo,PROCEDE PARCIAL,202404,Producto 20,Submotivo 46
82515,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
51354,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
80983,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
80983,Reclamo,NO PROCEDE,202406,Producto 07,Submotivo 125
80983,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 67
80983,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 67
8578,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
8578,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
8578,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 125
25692,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
25692,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
25692,Reclamo,PROCEDE PARCIAL,202407,Producto 18,Submotivo 66
25692,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 125
47570,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
87553,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 125
73519,Reclamo,NO PROCEDE,202404,Producto 05,Submotivo 125
860,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
69056,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 150
76751,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 43
76751,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
55589,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 66
39329,Reclamo,PROCEDE TOTAL,202403,Producto 01,Submotivo 125
3391,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
4176,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
57308,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 27
83583,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
95634,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 125
3284,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 146
84786,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
8768,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
5112,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
63783,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
63783,Reclamo,NO PROCEDE,201208,Producto 07,Submotivo 140
9143,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
9143,Reclamo,PROCEDE PARCIAL,202406,Producto 01,Submotivo 07
39812,Reclamo,NO PROCEDE,202406,Producto 21,Submotivo 88
61359,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 146
43482,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 157
35224,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
35224,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
35224,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 68
35224,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
37421,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 125
4953,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
29874,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
58820,Reclamo,NO PROCEDE,202405,Producto 17,Submotivo 106
62906,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 125
66013,Reclamo,NO PROCEDE,201208,Producto 04,Submotivo 125
66013,Reclamo,NO PROCEDE,201208,Producto 04,Submotivo 125
66013,Reclamo,NO PROCEDE,201208,Producto 04,Submotivo 125
66013,Reclamo,PROCEDE TOTAL,202406,Producto 04,Submotivo 125
23841,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 156
80373,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
80373,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
80373,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
80373,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 157
55523,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 39
69840,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
69840,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 43
48756,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 65
75738,Reclamo,NO PROCEDE,202404,Producto 21,Submotivo 88
75738,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 88
75738,Reclamo,NO PROCEDE,202403,Producto 21,Submotivo 88
31405,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 125
32953,Reclamo,PROCEDE TOTAL,202403,Producto 01,Submotivo 83
53731,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
62698,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
79218,Reclamo,PROCEDE TOTAL,202404,Producto 17,Submotivo 111
50842,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 39
79231,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 125
79231,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
88635,Reclamo,PROCEDE TOTAL,202404,Producto 18,Submotivo 125
88635,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 125
40432,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 132
83532,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
22743,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 142
25716,Reclamo,PROCEDE TOTAL,202407,Producto 01,Submotivo 146
31924,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
31128,Reclamo,PROCEDE TOTAL,202406,Producto 14,Submotivo 125
31128,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
31128,Reclamo,PROCEDE TOTAL,202405,Producto 18,Submotivo 125
31128,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
31128,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 146
31128,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
31128,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
96910,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
96910,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
44741,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
44741,Reclamo,NO PROCEDE,202407,Producto 21,Submotivo 156
13028,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
13028,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 157
45343,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
45343,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
90271,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
34914,Reclamo,NO PROCEDE,202407,Producto 21,Submotivo 125
34914,Reclamo,NO PROCEDE,202406,Producto 21,Submotivo 125
21998,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
21998,Reclamo,PROCEDE PARCIAL,202405,Producto 20,Submotivo 125
45854,Reclamo,NO PROCEDE,202407,Producto 21,Submotivo 88
9372,Reclamo,PROCEDE PARCIAL,202405,Producto 18,Submotivo 67
2360,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 89
18512,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 144
79582,Reclamo,NO PROCEDE,202407,Producto 21,Submotivo 125
12282,Reclamo,PROCEDE PARCIAL,202403,Producto 05,Submotivo 125
48254,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
45031,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 130
89610,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
66638,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 68
60468,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 125
85306,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
87905,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 88
26462,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 67
98423,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 125
98423,Reclamo,NO PROCEDE,202406,Producto 21,Submotivo 125
84968,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
84968,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
10650,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
10650,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
10650,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 43
59715,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
59715,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
36018,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
36018,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
36018,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
36018,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
36018,Solicitud,PROCEDE PARCIAL,202405,Producto 20,Submotivo 157
10523,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 99
7001,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 150
77476,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
7068,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
7068,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
7068,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
7068,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
14078,Reclamo,PROCEDE PARCIAL,202403,Producto 20,Submotivo 125
57460,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 144
9208,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 43
9208,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
40633,Reclamo,NO PROCEDE,201208,Producto 07,Submotivo 125
96246,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 125
19762,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
10575,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
66355,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
66355,Reclamo,PROCEDE PARCIAL,202404,Producto 18,Submotivo 125
51819,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 88
45336,Reclamo,PROCEDE TOTAL,202403,Producto 01,Submotivo 125
19150,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
12334,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
73366,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 144
29616,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 141
29616,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 67
1357,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 27
96025,Reclamo,NO PROCEDE,201208,Producto 07,Submotivo 125
38504,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
51773,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
51773,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
51773,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
51773,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
51773,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
50381,Reclamo,PROCEDE TOTAL,202403,Producto 07,Submotivo 125
33483,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 125
20975,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
17008,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 144
26645,Reclamo,NO PROCEDE,202407,Producto 17,Submotivo 95
76921,Reclamo,NO PROCEDE,201208,Producto 07,Submotivo 125
76921,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 38
9808,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 125
41143,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 66
41143,Reclamo,PROCEDE TOTAL,202404,Producto 18,Submotivo 66
41143,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 66
70566,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
25491,Reclamo,PROCEDE PARCIAL,201208,Producto 18,Submotivo 66
9629,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 68
35748,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
43079,Reclamo,NO PROCEDE,202407,Producto 01,Submotivo 125
5317,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 115
94393,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
86577,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 157
28068,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 150
28068,Reclamo,NO PROCEDE,202404,Producto 21,Submotivo 150
33400,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 144
91097,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 89
52701,Reclamo,PROCEDE PARCIAL,202405,Producto 18,Submotivo 68
81354,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
46709,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
46709,Reclamo,NO PROCEDE,202404,Producto 05,Submotivo 125
81949,Reclamo,PROCEDE PARCIAL,202405,Producto 20,Submotivo 46
47725,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 146
58960,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
58960,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
58960,Reclamo,NO PROCEDE,202404,Producto 21,Submotivo 88
62109,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
34176,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
52589,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 66
17494,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
17494,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 43
31340,Reclamo,PROCEDE TOTAL,202405,Producto 18,Submotivo 125
69344,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
72828,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
27932,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 130
47517,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
31655,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 146
69905,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 125
69905,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
7876,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 156
7876,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
25181,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 144
25181,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
75455,Reclamo,NO PROCEDE,202407,Producto 21,Submotivo 150
75455,Reclamo,NO PROCEDE,202407,Producto 21,Submotivo 150
76651,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 125
34991,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
34991,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
39006,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
39006,Reclamo,PROCEDE PARCIAL,202407,Producto 18,Submotivo 125
28641,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 125
30705,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 88
30705,Solicitud,PROCEDE PARCIAL,202403,Producto 20,Submotivo 157
66141,Reclamo,PROCEDE TOTAL,202405,Producto 22,Submotivo 125
9815,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
36435,Reclamo,NO PROCEDE,202406,Producto 21,Submotivo 88
36435,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 125
36435,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 125
49184,Reclamo,PROCEDE PARCIAL,202406,Producto 18,Submotivo 67
5054,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 144
5054,Reclamo,PROCEDE TOTAL,202403,Producto 17,Submotivo 89
10032,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
10032,Reclamo,PROCEDE TOTAL,202406,Producto 18,Submotivo 125
4381,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 141
19763,Reclamo,PROCEDE TOTAL,202407,Producto 01,Submotivo 146
92999,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 125
32761,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 146
32085,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
32085,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 130
32085,Reclamo,PROCEDE PARCIAL,202403,Producto 20,Submotivo 43
77595,Reclamo,PROCEDE TOTAL,202404,Producto 17,Submotivo 89
86144,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
60336,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
84064,Reclamo,PROCEDE PARCIAL,202406,Producto 18,Submotivo 66
19945,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
52196,Reclamo,PROCEDE TOTAL,202403,Producto 21,Submotivo 39
44919,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 87
81801,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 132
87632,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
45972,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 125
45972,Reclamo,PROCEDE TOTAL,202404,Producto 18,Submotivo 125
96627,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 125
33737,Reclamo,NO PROCEDE,202406,Producto 07,Submotivo 125
33737,Reclamo,PROCEDE PARCIAL,202406,Producto 07,Submotivo 125
33737,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 125
33737,Reclamo,PROCEDE PARCIAL,202405,Producto 07,Submotivo 125
88520,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
72088,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
33264,Reclamo,PROCEDE PARCIAL,202406,Producto 18,Submotivo 125
33264,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
25909,Reclamo,PROCEDE TOTAL,202406,Producto 17,Submotivo 106
57950,Reclamo,PROCEDE TOTAL,202404,Producto 17,Submotivo 89
57950,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
16727,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 156
65933,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 146
45438,Solicitud,PROCEDE TOTAL,202403,Producto 10,Submotivo 131
30883,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 125
30883,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 125
30883,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 109
24776,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
18768,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 146
83,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 146
35709,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
35709,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
35709,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
63876,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
59029,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 125
45860,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 125
45860,Reclamo,NO PROCEDE,202406,Producto 21,Submotivo 150
52301,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
20851,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
20851,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 66
20851,Reclamo,NO PROCEDE,202404,Producto 07,Submotivo 125
20851,Reclamo,PROCEDE PARCIAL,202403,Producto 18,Submotivo 67
20851,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
97231,Reclamo,NO PROCEDE,202406,Producto 21,Submotivo 125
37386,Reclamo,NO PROCEDE,202404,Producto 17,Submotivo 92
89289,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
45159,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
95192,Reclamo,NO PROCEDE,201208,Producto 05,Submotivo 125
92378,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 141
58629,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
1947,Reclamo,PROCEDE PARCIAL,201208,Producto 18,Submotivo 125
1947,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 63
95523,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
95523,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 125
11554,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
72499,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
72499,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
88471,Reclamo,NO PROCEDE,202405,Producto 17,Submotivo 95
78395,Reclamo,PROCEDE TOTAL,202407,Producto 17,Submotivo 89
78395,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 43
78395,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
78395,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 66
78395,Reclamo,NO PROCEDE,202406,Producto 07,Submotivo 125
78395,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 66
78395,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
78395,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
65578,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 142
13760,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 144
13760,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
13760,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
39664,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
36213,Reclamo,PROCEDE PARCIAL,202405,Producto 18,Submotivo 67
77715,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 156
34798,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
68492,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 40
79399,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
79399,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
79399,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
98165,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
36535,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 125
39717,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
75254,Reclamo,NO PROCEDE,202407,Producto 09,Submotivo 125
1870,Reclamo,PROCEDE TOTAL,202407,Producto 17,Submotivo 89
70043,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
80754,Reclamo,NO PROCEDE,202403,Producto 07,Submotivo 27
32403,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 146
4317,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
43296,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
13914,Reclamo,PROCEDE TOTAL,202407,Producto 01,Submotivo 07
13914,Reclamo,NO PROCEDE,202406,Producto 07,Submotivo 125
