ID_CORRELATIVO,TIPO_REQUERIMIENTO2,DICTAMEN,CODMES,PRODUCTO_SERVICIO_2,SUBMOTIVO_2
23653,Reclamo,NO PROCEDE,202408,Producto 17,Submotivo 99
81528,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 66
20201,Reclamo,NO PROCEDE,202406,Producto 21,Submotivo 125
20201,Reclamo,NO PROCEDE,202405,Producto 21,Submotivo 125
42954,Reclamo,NO PROCEDE,202408,Producto 18,Submotivo 125
2874,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 43
2874,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 131
99248,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
99248,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 125
46730,Reclamo,PROCEDE TOTAL,202403,Producto 01,Submotivo 125
38512,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 125
46571,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
46571,Reclamo,PROCEDE TOTAL,202405,Producto 18,Submotivo 125
46571,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
46571,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
46571,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
36730,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
13210,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 125
13210,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 125
60217,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 125
60217,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
60217,Reclamo,PROCEDE PARCIAL,202404,Producto 20,Submotivo 43
34143,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
45794,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
57682,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 117
57682,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 66
13050,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 90
13050,Reclamo,NO PROCEDE,202405,Producto 17,Submotivo 34
13050,Reclamo,NO PROCEDE,202405,Producto 17,Submotivo 38
37845,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
99902,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
80849,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
80849,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
66072,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 125
56060,Reclamo,PROCEDE PARCIAL,202405,Producto 18,Submotivo 125
43208,Reclamo,PROCEDE TOTAL,202403,Producto 01,Submotivo 125
45533,Reclamo,PROCEDE TOTAL,202407,Producto 01,Submotivo 146
92129,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
19890,Reclamo,PROCEDE TOTAL,202403,Producto 07,Submotivo 125
49834,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 157
25857,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
25857,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
25857,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 43
10059,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 145
26088,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
92322,Reclamo,PROCEDE TOTAL,202408,Producto 21,Submotivo 125
79817,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 125
85257,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
35166,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 132
35166,Reclamo,PROCEDE PARCIAL,202408,Producto 18,Submotivo 125
33376,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
30701,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 125
40234,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 142
90608,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 144
79779,Reclamo,PROCEDE TOTAL,202405,Producto 04,Submotivo 125
33157,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 132
33157,Reclamo,PROCEDE TOTAL,202408,Producto 18,Submotivo 125
21901,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
64253,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 67
8671,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 125
83847,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
49991,Solicitud,NO PROCEDE,202408,Producto 20,Submotivo 157
12979,Solicitud,PROCEDE TOTAL,202408,Producto 07,Submotivo 160
647,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
68899,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 136
84985,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
2750,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 142
42828,Reclamo,PROCEDE PARCIAL,202403,Producto 18,Submotivo 66
58159,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
45722,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 125
47762,Reclamo,PROCEDE TOTAL,202403,Producto 17,Submotivo 90
98947,Reclamo,PROCEDE PARCIAL,202405,Producto 18,Submotivo 68
98947,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 147
98947,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 147
98947,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 147
66543,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
28766,Solicitud,PROCEDE PARCIAL,202403,Producto 20,Submotivo 157
40968,Solicitud,PROCEDE TOTAL,202408,Producto 07,Submotivo 144
41828,Reclamo,PROCEDE TOTAL,202408,Producto 07,Submotivo 27
80787,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 43
15778,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
23704,Reclamo,NO PROCEDE,202408,Producto 21,Submotivo 150
23704,Reclamo,NO PROCEDE,202408,Producto 21,Submotivo 150
34685,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
38608,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 125
6122,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
31211,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 51
53696,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 144
53696,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 65
5129,Reclamo,PROCEDE TOTAL,202407,Producto 01,Submotivo 146
43848,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
67863,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 122
5440,Reclamo,PROCEDE TOTAL,202407,Producto 17,Submotivo 89
85494,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 66
77646,Solicitud,NO PROCEDE,202407,Producto 14,Submotivo 130
77646,Solicitud,PROCEDE TOTAL,202406,Producto 14,Submotivo 130
39131,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 150
39131,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
39131,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 150
39131,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
39131,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 150
4151,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
67826,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
67826,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
38914,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
60955,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 157
60955,Solicitud,NO PROCEDE,202408,Producto 20,Submotivo 157
39447,Solicitud,NO PROCEDE,202408,Producto 20,Submotivo 157
39447,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
39447,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
75655,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 89
24070,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 125
24614,Reclamo,PROCEDE TOTAL,202406,Producto 17,Submotivo 89
24614,Reclamo,PROCEDE TOTAL,202406,Producto 17,Submotivo 89
80478,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 39
80078,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 67
61363,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 132
61363,Reclamo,PROCEDE PARCIAL,202408,Producto 18,Submotivo 125
28729,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
55751,Solicitud,PROCEDE PARCIAL,202408,Producto 20,Submotivo 157
30904,Reclamo,PROCEDE TOTAL,202407,Producto 14,Submotivo 125
30904,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
16115,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 43
84894,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
20230,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 156
20230,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
28061,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
65744,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 125
30110,Reclamo,NO PROCEDE,202404,Producto 01,Submotivo 146
12544,Reclamo,NO PROCEDE,202408,Producto 18,Submotivo 125
2067,Reclamo,PROCEDE TOTAL,202408,Producto 01,Submotivo 146
2067,Reclamo,PROCEDE TOTAL,202407,Producto 01,Submotivo 146
2067,Reclamo,PROCEDE TOTAL,202407,Producto 01,Submotivo 146
2067,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 88
54188,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 150
54188,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 150
54188,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 150
54188,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 150
43286,Reclamo,PROCEDE TOTAL,202408,Producto 18,Submotivo 68
25098,Reclamo,PROCEDE TOTAL,202403,Producto 18,Submotivo 125
44614,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 88
23711,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
8933,Solicitud,PROCEDE PARCIAL,202403,Producto 20,Submotivo 157
12825,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
50024,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
50024,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
50024,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
23278,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 46
46928,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
2677,Reclamo,PROCEDE TOTAL,202404,Producto 17,Submotivo 105
99141,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 132
99141,Reclamo,PROCEDE PARCIAL,202408,Producto 18,Submotivo 125
2228,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
46344,Reclamo,NO PROCEDE,202403,Producto 07,Submotivo 27
98075,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
18163,Reclamo,NO PROCEDE,202406,Producto 17,Submotivo 34
59703,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 157
46680,Reclamo,NO PROCEDE,202405,Producto 21,Submotivo 88
39230,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
1037,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
91623,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 144
47046,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
47046,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 125
47046,Solicitud,NO PROCEDE,202404,Producto 07,Submotivo 144
47046,Reclamo,NO PROCEDE,202404,Producto 07,Submotivo 125
47046,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 88
18551,Solicitud,PROCEDE PARCIAL,202405,Producto 20,Submotivo 157
18551,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 145
18551,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 145
37836,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 142
37836,Reclamo,NO PROCEDE,202408,Producto 21,Submotivo 142
32679,Reclamo,NO PROCEDE,202405,Producto 04,Submotivo 125
32679,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 43
85957,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 125
9915,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 144
60496,Reclamo,PROCEDE TOTAL,202408,Producto 01,Submotivo 146
90142,Reclamo,PROCEDE TOTAL,202407,Producto 17,Submotivo 89
90142,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 156
13175,Reclamo,NO PROCEDE,202406,Producto 01,Submotivo 146
49928,Reclamo,PROCEDE PARCIAL,202405,Producto 18,Submotivo 125
9407,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 89
82111,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
77103,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 144
77103,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
77103,Reclamo,PROCEDE PARCIAL,202407,Producto 18,Submotivo 125
96895,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 89
73025,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 27
15783,Solicitud,NO PROCEDE,202408,Producto 20,Submotivo 157
15783,Reclamo,NO PROCEDE,202408,Producto 18,Submotivo 125
62746,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
62707,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 145
48889,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
38328,Reclamo,NO PROCEDE,202408,Producto 07,Submotivo 125
38328,Reclamo,NO PROCEDE,202406,Producto 07,Submotivo 125
38328,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 125
38328,Reclamo,PROCEDE PARCIAL,202405,Producto 07,Submotivo 125
61380,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 88
20117,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 125
18314,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 132
18314,Reclamo,NO PROCEDE,202408,Producto 18,Submotivo 125
18314,Reclamo,PROCEDE PARCIAL,202408,Producto 18,Submotivo 125
87813,Reclamo,PROCEDE TOTAL,202408,Producto 01,Submotivo 146
81868,Reclamo,PROCEDE TOTAL,202405,Producto 18,Submotivo 125
81868,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 63
29122,Reclamo,PROCEDE PARCIAL,202405,Producto 18,Submotivo 125
19137,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 65
81970,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 66
89949,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
74517,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 27
6052,Reclamo,NO PROCEDE,202404,Producto 21,Submotivo 88
6052,Reclamo,PROCEDE TOTAL,202403,Producto 21,Submotivo 88
6052,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 88
12288,Solicitud,PROCEDE PARCIAL,202405,Producto 20,Submotivo 157
25911,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 67
79723,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
79723,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
79459,Reclamo,PROCEDE PARCIAL,202404,Producto 07,Submotivo 125
79459,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 125
79459,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 125
79459,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 123
74274,Reclamo,NO PROCEDE,202408,Producto 17,Submotivo 92
64937,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
64937,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
27211,Reclamo,NO PROCEDE,202408,Producto 21,Submotivo 125
49260,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 156
17707,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 146
46770,Reclamo,NO PROCEDE,202403,Producto 07,Submotivo 125
44474,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 144
44474,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
44474,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
44474,Reclamo,PROCEDE TOTAL,202403,Producto 18,Submotivo 125
44474,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 43
82661,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
33723,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 132
33723,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
33723,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
34357,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
34357,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
70395,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 145
57515,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 125
24842,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 140
60923,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 144
43708,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
25028,Reclamo,NO PROCEDE,202404,Producto 21,Submotivo 88
46993,Reclamo,PROCEDE TOTAL,202405,Producto 22,Submotivo 125
54954,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 125
54650,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 125
80142,Reclamo,PROCEDE TOTAL,202408,Producto 07,Submotivo 125
97165,Reclamo,PROCEDE TOTAL,202403,Producto 07,Submotivo 125
45238,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 157
45238,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
58944,Reclamo,PROCEDE PARCIAL,202408,Producto 20,Submotivo 125
58944,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 125
715,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
715,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
715,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
715,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
7869,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 43
86878,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
29024,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 146
81080,Reclamo,PROCEDE TOTAL,202407,Producto 21,Submotivo 125
48947,Reclamo,NO PROCEDE,202407,Producto 04,Submotivo 125
48947,Reclamo,NO PROCEDE,202407,Producto 17,Submotivo 101
57423,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
57423,Reclamo,PROCEDE PARCIAL,202406,Producto 18,Submotivo 68
57423,Reclamo,PROCEDE PARCIAL,202406,Producto 18,Submotivo 68
87500,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 125
74142,Solicitud,PROCEDE TOTAL,202408,Producto 07,Submotivo 144
59850,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 43
77784,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 125
17281,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
89012,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 67
87386,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 125
87386,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 27
87386,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 125
87386,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 88
87386,Reclamo,PROCEDE TOTAL,202403,Producto 07,Submotivo 125
36728,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
8166,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 43
74695,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 157
16465,Solicitud,PROCEDE PARCIAL,202407,Producto 20,Submotivo 157
27311,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 43
32458,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 88
99802,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 66
99802,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
96795,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 125
95866,Reclamo,NO PROCEDE,202404,Producto 07,Submotivo 125
89226,Solicitud,PROCEDE PARCIAL,202404,Producto 20,Submotivo 157
87733,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 132
22610,Reclamo,NO PROCEDE,202403,Producto 21,Submotivo 125
22610,Reclamo,NO PROCEDE,202403,Producto 01,Submotivo 125
6929,Reclamo,PROCEDE TOTAL,202408,Producto 01,Submotivo 146
15110,Reclamo,NO PROCEDE,202408,Producto 07,Submotivo 125
55000,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 132
55000,Reclamo,PROCEDE TOTAL,202408,Producto 18,Submotivo 125
11295,Solicitud,PROCEDE TOTAL,202408,Producto 07,Submotivo 144
95804,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
44408,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 125
63271,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 125
72585,Reclamo,PROCEDE TOTAL,202403,Producto 07,Submotivo 27
75462,Reclamo,NO PROCEDE,202405,Producto 21,Submotivo 156
66092,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
70669,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
60023,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 125
60023,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 156
60023,Reclamo,PROCEDE TOTAL,202404,Producto 18,Submotivo 125
60023,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 156
90807,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
90024,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
90024,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 125
6111,Solicitud,PROCEDE TOTAL,202408,Producto 07,Submotivo 144
40164,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
46083,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
71012,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 150
22786,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
81827,Reclamo,NO PROCEDE,202408,Producto 17,Submotivo 34
93666,Reclamo,PROCEDE TOTAL,202408,Producto 07,Submotivo 125
40229,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 142
50623,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 125
50623,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
50623,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
21990,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 140
19511,Reclamo,NO PROCEDE,202408,Producto 18,Submotivo 66
49103,Reclamo,PROCEDE TOTAL,202403,Producto 17,Submotivo 111
1312,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 142
1312,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 43
1312,Reclamo,NO PROCEDE,202408,Producto 18,Submotivo 68
1312,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 142
1312,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 68
37840,Reclamo,NO PROCEDE,202407,Producto 01,Submotivo 146
27102,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 157
80537,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 27
87353,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
88536,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 125
88536,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 156
73686,Reclamo,PROCEDE TOTAL,202406,Producto 05,Submotivo 125
243,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
13661,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 125
13661,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 125
13661,Reclamo,PROCEDE PARCIAL,202407,Producto 20,Submotivo 125
21301,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
21301,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 142
21301,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 142
12345,Reclamo,PROCEDE TOTAL,202406,Producto 17,Submotivo 89
22154,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
57686,Reclamo,PROCEDE TOTAL,202408,Producto 07,Submotivo 125
57686,Reclamo,PROCEDE TOTAL,202403,Producto 07,Submotivo 140
75769,Reclamo,PROCEDE TOTAL,202406,Producto 18,Submotivo 66
83086,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
82773,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
82773,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 145
73503,Reclamo,PROCEDE TOTAL,202406,Producto 05,Submotivo 125
92257,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
92257,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
31339,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 27
23831,Reclamo,PROCEDE TOTAL,202406,Producto 17,Submotivo 89
48042,Reclamo,PROCEDE TOTAL,202408,Producto 21,Submotivo 39
61950,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 67
55328,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 125
97910,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 72
97910,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
24791,Reclamo,PROCEDE PARCIAL,202408,Producto 20,Submotivo 125
24791,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 43
72143,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 27
48705,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 125
65547,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 43
13071,Reclamo,NO PROCEDE,202406,Producto 17,Submotivo 106
33396,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
69088,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 125
24970,Reclamo,PROCEDE TOTAL,202408,Producto 01,Submotivo 146
24970,Reclamo,PROCEDE TOTAL,202408,Producto 21,Submotivo 125
16855,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 125
16855,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
72262,Reclamo,PROCEDE TOTAL,202407,Producto 21,Submotivo 125
72262,Reclamo,NO PROCEDE,202407,Producto 21,Submotivo 88
58833,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 123
6428,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 27
58819,Reclamo,NO PROCEDE,202405,Producto 17,Submotivo 89
