ID_CORRELATIVO,TIPO_REQUERIMIENTO2,DICTAMEN,CODMES,PRODUCTO_SERVICIO_2,SUBMOTIVO_2
37249,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
82429,Reclamo,NO PROCEDE,202404,Producto 07,Submotivo 125
29522,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 53
51222,Reclamo,PROCEDE TOTAL,202403,Producto 21,Submotivo 87
84866,Reclamo,NO PROCEDE,202403,Producto 21,Submotivo 88
9592,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 125
9592,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 125
9592,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 140
61913,Reclamo,NO PROCEDE,202405,Producto 21,Submotivo 150
66590,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
48202,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 125
48202,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
75743,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
52689,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 88
94001,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
94001,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
47913,Reclamo,PROCEDE TOTAL,202406,Producto 17,Submotivo 89
60212,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
30604,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 27
22061,Reclamo,NO PROCEDE,202403,Producto 07,Submotivo 125
74504,Reclamo,PROCEDE TOTAL,202404,Producto 17,Submotivo 89
6798,Reclamo,NO PROCEDE,202404,Producto 01,Submotivo 125
6798,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 125
40806,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
40806,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
74757,Reclamo,PROCEDE TOTAL,202405,Producto 03,Submotivo 125
74757,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 125
74757,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 125
74757,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
74757,Reclamo,PROCEDE PARCIAL,202405,Producto 03,Submotivo 125
74757,Reclamo,PROCEDE PARCIAL,202405,Producto 07,Submotivo 125
74757,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
74757,Reclamo,NO PROCEDE,202403,Producto 03,Submotivo 125
96153,Solicitud,NO PROCEDE,202404,Producto 07,Submotivo 144
96153,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 27
95794,Reclamo,NO PROCEDE,202406,Producto 17,Submotivo 125
26064,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 27
26064,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 27
43696,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
63095,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
63095,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 89
79571,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
31827,Reclamo,PROCEDE PARCIAL,201208,Producto 20,Submotivo 125
91325,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
75971,Reclamo,PROCEDE PARCIAL,202405,Producto 20,Submotivo 142
75971,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
75971,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
13039,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 43
13039,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
2755,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
29224,Reclamo,PROCEDE TOTAL,202403,Producto 07,Submotivo 125
96478,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 141
86091,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
5496,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 27
82102,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 146
10659,Reclamo,PROCEDE TOTAL,202405,Producto 18,Submotivo 125
94021,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 67
47312,Reclamo,PROCEDE PARCIAL,202403,Producto 20,Submotivo 46
61686,Reclamo,NO PROCEDE,202407,Producto 01,Submotivo 146
31758,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
31758,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
54936,Reclamo,PROCEDE TOTAL,202407,Producto 17,Submotivo 91
16718,Reclamo,NO PROCEDE,202405,Producto 14,Submotivo 125
43058,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
73308,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 132
73308,Reclamo,NO PROCEDE,201208,Producto 07,Submotivo 125
17931,Reclamo,PROCEDE TOTAL,202405,Producto 05,Submotivo 125
80293,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 89
81741,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
31162,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 156
31162,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 156
31162,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
81791,Reclamo,PROCEDE TOTAL,202406,Producto 17,Submotivo 89
12791,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 157
12791,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 43
1046,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
1046,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
32042,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 125
32042,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
32042,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 125
32042,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 43
32042,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
25364,Reclamo,NO PROCEDE,201208,Producto 07,Submotivo 125
98775,Reclamo,PROCEDE TOTAL,202403,Producto 07,Submotivo 27
51845,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 125
51845,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
64110,Reclamo,NO PROCEDE,202407,Producto 21,Submotivo 150
55730,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
24045,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 144
24045,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
24045,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
23666,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 43
17792,Reclamo,PROCEDE TOTAL,202407,Producto 17,Submotivo 95
61772,Reclamo,NO PROCEDE,202406,Producto 17,Submotivo 106
61772,Reclamo,NO PROCEDE,202405,Producto 17,Submotivo 106
38205,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 125
43369,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 125
8783,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 125
36815,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 156
29360,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 157
66564,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
64942,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 145
64942,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
9400,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
70386,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
70386,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
70386,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 43
70386,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 140
32950,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
32950,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
22306,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
65721,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 144
65721,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
21789,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
14909,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
75713,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
75713,Reclamo,NO PROCEDE,202404,Producto 21,Submotivo 88
33159,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
33159,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
33159,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 130
18781,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 43
18781,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
33252,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
33289,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 125
13816,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
55564,Reclamo,PROCEDE PARCIAL,201208,Producto 22,Submotivo 125
854,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 88
69529,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 146
69529,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
64386,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
26245,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
26245,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
99994,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
24154,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 157
94881,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 43
94881,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 43
78017,Reclamo,PROCEDE TOTAL,202407,Producto 21,Submotivo 88
3433,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
61349,Reclamo,NO PROCEDE,202405,Producto 21,Submotivo 88
61349,Reclamo,NO PROCEDE,202404,Producto 21,Submotivo 88
28171,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
80894,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
71612,Reclamo,PROCEDE PARCIAL,202405,Producto 04,Submotivo 125
71612,Reclamo,PROCEDE TOTAL,202404,Producto 18,Submotivo 66
71612,Reclamo,PROCEDE TOTAL,202403,Producto 21,Submotivo 39
45260,Reclamo,PROCEDE TOTAL,202405,Producto 12,Submotivo 125
45260,Reclamo,PROCEDE TOTAL,202404,Producto 17,Submotivo 106
96075,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
96075,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 66
96075,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
18117,Reclamo,PROCEDE TOTAL,202407,Producto 17,Submotivo 89
53552,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
50992,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 88
92788,Reclamo,NO PROCEDE,202405,Producto 21,Submotivo 150
75335,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 144
75335,Reclamo,NO PROCEDE,202403,Producto 07,Submotivo 125
69190,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 68
69190,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 157
48141,Reclamo,PROCEDE TOTAL,202405,Producto 04,Submotivo 125
18517,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
99358,Reclamo,PROCEDE TOTAL,202403,Producto 04,Submotivo 125
86004,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 156
37329,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
37329,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
29386,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
29386,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
29386,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
20516,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 125
20516,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 66
20516,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 66
20516,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 66
20516,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 63
20516,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 125
20516,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 125
38369,Reclamo,PROCEDE TOTAL,202403,Producto 01,Submotivo 85
16763,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
73329,Reclamo,NO PROCEDE,202406,Producto 17,Submotivo 34
50928,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 157
50928,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 125
37219,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
24122,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 156
1355,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 156
1355,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 156
1355,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
1355,Reclamo,PROCEDE TOTAL,202403,Producto 01,Submotivo 125
1355,Reclamo,NO PROCEDE,202403,Producto 01,Submotivo 125
95496,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
95496,Reclamo,PROCEDE PARCIAL,202405,Producto 07,Submotivo 125
29797,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
29797,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
31111,Reclamo,PROCEDE TOTAL,202403,Producto 17,Submotivo 89
57849,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 68
97260,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 27
99790,Reclamo,NO PROCEDE,202406,Producto 01,Submotivo 146
28848,Reclamo,NO PROCEDE,202404,Producto 07,Submotivo 140
50669,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 157
33163,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 132
17934,Reclamo,PROCEDE PARCIAL,202403,Producto 05,Submotivo 125
84917,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
67082,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
25869,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
25869,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
92078,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
4242,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 146
16723,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
79083,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
47947,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
49599,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 123
49599,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
49599,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
19873,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
19873,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
19873,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 119
19873,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 145
79938,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 89
79938,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 38
85295,Reclamo,NO PROCEDE,202403,Producto 07,Submotivo 140
4390,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
28406,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
27768,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 125
4914,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 67
12603,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
12603,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
18426,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 125
18426,Reclamo,PROCEDE PARCIAL,202405,Producto 01,Submotivo 07
79637,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 125
99348,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 142
73425,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
72275,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
58941,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
93212,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
31520,Reclamo,PROCEDE TOTAL,202403,Producto 21,Submotivo 88
16032,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
78326,Reclamo,NO PROCEDE,202403,Producto 07,Submotivo 141
85016,Reclamo,PROCEDE PARCIAL,202407,Producto 20,Submotivo 125
85016,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
85016,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 125
30036,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
72017,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 156
63746,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 146
19928,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 125
98684,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
98684,Reclamo,PROCEDE TOTAL,202405,Producto 18,Submotivo 125
78608,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
27773,Reclamo,NO PROCEDE,202406,Producto 21,Submotivo 88
99900,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
85908,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
6201,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 146
56877,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 65
70857,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 156
31733,Reclamo,PROCEDE TOTAL,202407,Producto 01,Submotivo 125
31733,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 125
31733,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
72169,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
57795,Reclamo,NO PROCEDE,202403,Producto 07,Submotivo 141
43565,Solicitud,PROCEDE TOTAL,202406,Producto 10,Submotivo 130
89078,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
78621,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 27
12551,Reclamo,NO PROCEDE,202404,Producto 21,Submotivo 88
55311,Reclamo,PROCEDE PARCIAL,202403,Producto 20,Submotivo 46
55311,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 46
55311,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 68
55311,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 68
7961,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
68831,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
15111,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 144
44469,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
44469,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 88
47638,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 43
81986,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
24373,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
73377,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 125
23038,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
15291,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
58979,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
58979,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
69154,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
45631,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
45631,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
45631,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
95204,Reclamo,NO PROCEDE,202403,Producto 05,Submotivo 125
49358,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
49358,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
49358,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
5020,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 132
5020,Reclamo,PROCEDE TOTAL,202404,Producto 18,Submotivo 125
15139,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
31250,Reclamo,NO PROCEDE,202404,Producto 07,Submotivo 140
31250,Reclamo,PROCEDE TOTAL,202403,Producto 01,Submotivo 125
95567,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 68
3210,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 157
97432,Reclamo,PROCEDE PARCIAL,202406,Producto 07,Submotivo 125
97432,Reclamo,NO PROCEDE,202405,Producto 17,Submotivo 89
9884,Reclamo,NO PROCEDE,202406,Producto 01,Submotivo 146
81740,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
5568,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 144
29877,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 125
29877,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
29877,Reclamo,NO PROCEDE,202403,Producto 07,Submotivo 125
89517,Reclamo,PROCEDE PARCIAL,202405,Producto 18,Submotivo 66
89517,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 67
8470,Reclamo,PROCEDE PARCIAL,202405,Producto 07,Submotivo 125
28479,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
49990,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
49990,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
62047,Reclamo,PROCEDE TOTAL,202403,Producto 17,Submotivo 89
73094,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 46
42076,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
42076,Reclamo,NO PROCEDE,202407,Producto 21,Submotivo 125
14975,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 125
18698,Reclamo,PROCEDE TOTAL,202407,Producto 01,Submotivo 125
17686,Reclamo,PROCEDE PARCIAL,202403,Producto 20,Submotivo 46
75156,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 88
573,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
277,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
277,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
24423,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 88
24423,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 95
91757,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
91757,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
66691,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 125
66691,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
83517,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
83517,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 88
83517,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 88
83517,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 88
83517,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 88
83517,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 125
90332,Reclamo,PROCEDE TOTAL,202406,Producto 04,Submotivo 63
9989,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 88
92607,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 88
92607,Reclamo,PROCEDE TOTAL,202403,Producto 01,Submotivo 125
9068,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 66
25961,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
776,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 39
47422,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 27
66128,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
66128,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
66128,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
66128,Reclamo,NO PROCEDE,202405,Producto 17,Submotivo 89
82901,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 146
36806,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 123
75845,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 125
9301,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 43
60785,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
17559,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
17559,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
17559,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 43
17559,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 144
23063,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 125
58349,Reclamo,PROCEDE PARCIAL,202405,Producto 04,Submotivo 125
187,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
47663,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 68
47663,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 68
79875,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
57461,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
68007,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 43
68007,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
68007,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
62404,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 125
72794,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 51
16521,Reclamo,PROCEDE PARCIAL,202406,Producto 01,Submotivo 125
9504,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 160
9504,Solicitud,NO PROCEDE,201208,Producto 07,Submotivo 144
68651,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
43697,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
14899,Reclamo,PROCEDE TOTAL,202403,Producto 07,Submotivo 26
52208,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 46
99742,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
72931,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 144
72931,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 157
72931,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
72931,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
41846,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
28686,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 122
95170,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 125
44312,Reclamo,PROCEDE PARCIAL,202403,Producto 18,Submotivo 68
44312,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
